pass_,arm,cell,treatment,round,event,value
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,1,op_cache_hit_miss.op_cache_hit:u,1398099044
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,1,ic_fetch_stall.ic_stall_any:u,1873562101
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,1,elapsed_s,1.111568595
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,2,instructions:u,5348127970
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,2,cycles:u,3555238278
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,2,de_dis_uop_queue_empty_di0:u,794681693
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,2,op_cache_hit_miss.op_cache_miss:u,25536436
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,2,op_cache_hit_miss.op_cache_hit:u,1390422374
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,2,ic_fetch_stall.ic_stall_any:u,1860836831
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,2,elapsed_s,1.107030957
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,3,instructions:u,5347077676
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,3,cycles:u,3554873126
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,3,de_dis_uop_queue_empty_di0:u,793725973
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,3,op_cache_hit_miss.op_cache_miss:u,25413506
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,3,op_cache_hit_miss.op_cache_hit:u,1389974324
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,3,ic_fetch_stall.ic_stall_any:u,1861406275
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,3,elapsed_s,1.105969321
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,4,instructions:u,5385217402
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,4,cycles:u,3585723916
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,4,de_dis_uop_queue_empty_di0:u,802525333
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,4,op_cache_hit_miss.op_cache_miss:u,25528133
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,4,op_cache_hit_miss.op_cache_hit:u,1401996885
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,4,ic_fetch_stall.ic_stall_any:u,1877360888
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,4,elapsed_s,1.118664061
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,5,instructions:u,5385483615
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,5,cycles:u,3583384790
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,5,de_dis_uop_queue_empty_di0:u,801800631
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,5,op_cache_hit_miss.op_cache_miss:u,25385916
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,5,op_cache_hit_miss.op_cache_hit:u,1402394187
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,5,ic_fetch_stall.ic_stall_any:u,1875019155
B,9cebbbe,f7_n5000_bound_physics,MakeParameter,5,elapsed_s,1.117442797
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,1,instructions:u,4785803285
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,1,cycles:u,3088918986
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,1,de_dis_uop_queue_empty_di0:u,670902810
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,1,op_cache_hit_miss.op_cache_miss:u,25613291
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,1,op_cache_hit_miss.op_cache_hit:u,1208699718
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,1,ic_fetch_stall.ic_stall_any:u,1612789483
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,1,elapsed_s,0.969237312
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,2,instructions:u,4777912851
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,2,cycles:u,3081185884
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,2,de_dis_uop_queue_empty_di0:u,669430750
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,2,op_cache_hit_miss.op_cache_miss:u,25370835
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,2,op_cache_hit_miss.op_cache_hit:u,1206061079
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,2,ic_fetch_stall.ic_stall_any:u,1608228750
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,2,elapsed_s,0.968602405
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,3,instructions:u,4781408983
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,3,cycles:u,3083374640
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,3,de_dis_uop_queue_empty_di0:u,670106582
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,3,op_cache_hit_miss.op_cache_miss:u,25440786
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,3,op_cache_hit_miss.op_cache_hit:u,1207873733
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,3,ic_fetch_stall.ic_stall_any:u,1608348741
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,3,elapsed_s,0.967957148
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,4,instructions:u,4736419331
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,4,cycles:u,3049124626
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,4,de_dis_uop_queue_empty_di0:u,660544647
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,4,op_cache_hit_miss.op_cache_miss:u,25576709
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,4,op_cache_hit_miss.op_cache_hit:u,1192555929
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,4,ic_fetch_stall.ic_stall_any:u,1592164630
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,4,elapsed_s,0.956507483
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,5,instructions:u,4752119268
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,5,cycles:u,3059054890
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,5,de_dis_uop_queue_empty_di0:u,663966095
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,5,op_cache_hit_miss.op_cache_miss:u,25451270
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,5,op_cache_hit_miss.op_cache_hit:u,1198117130
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,5,ic_fetch_stall.ic_stall_any:u,1595797641
B,9cebbbe,f7_n5000_bound_physics,RelaxBounds,5,elapsed_s,0.958766153
B,control,f7_n10000_bound_neutral,MakeConstraint,1,instructions:u,7047712346
B,control,f7_n10000_bound_neutral,MakeConstraint,1,cycles:u,2912274780
B,control,f7_n10000_bound_neutral,MakeConstraint,1,de_dis_uop_queue_empty_di0:u,287757368
B,control,f7_n10000_bound_neutral,MakeConstraint,1,op_cache_hit_miss.op_cache_miss:u,93015744
B,control,f7_n10000_bound_neutral,MakeConstraint,1,op_cache_hit_miss.op_cache_hit:u,1185460131
B,control,f7_n10000_bound_neutral,MakeConstraint,1,ic_fetch_stall.ic_stall_any:u,1373898204
B,control,f7_n10000_bound_neutral,MakeConstraint,1,elapsed_s,0.967062082
B,control,f7_n10000_bound_neutral,MakeConstraint,2,instructions:u,7021150326
B,control,f7_n10000_bound_neutral,MakeConstraint,2,cycles:u,2895699818
B,control,f7_n10000_bound_neutral,MakeConstraint,2,de_dis_uop_queue_empty_di0:u,284292431
B,control,f7_n10000_bound_neutral,MakeConstraint,2,op_cache_hit_miss.op_cache_miss:u,92113807
B,control,f7_n10000_bound_neutral,MakeConstraint,2,op_cache_hit_miss.op_cache_hit:u,1177993879
B,control,f7_n10000_bound_neutral,MakeConstraint,2,ic_fetch_stall.ic_stall_any:u,1367632964
B,control,f7_n10000_bound_neutral,MakeConstraint,2,elapsed_s,0.965146751
B,control,f7_n10000_bound_neutral,MakeConstraint,3,instructions:u,7027898968
B,control,f7_n10000_bound_neutral,MakeConstraint,3,cycles:u,2901202476
B,control,f7_n10000_bound_neutral,MakeConstraint,3,de_dis_uop_queue_empty_di0:u,286008615
B,control,f7_n10000_bound_neutral,MakeConstraint,3,op_cache_hit_miss.op_cache_miss:u,92188784
B,control,f7_n10000_bound_neutral,MakeConstraint,3,op_cache_hit_miss.op_cache_hit:u,1179984851
B,control,f7_n10000_bound_neutral,MakeConstraint,3,ic_fetch_stall.ic_stall_any:u,1369703649
B,control,f7_n10000_bound_neutral,MakeConstraint,3,elapsed_s,0.968613235
B,control,f7_n10000_bound_neutral,MakeConstraint,4,instructions:u,7026812680
B,control,f7_n10000_bound_neutral,MakeConstraint,4,cycles:u,2896638554
B,control,f7_n10000_bound_neutral,MakeConstraint,4,de_dis_uop_queue_empty_di0:u,284740487
B,control,f7_n10000_bound_neutral,MakeConstraint,4,op_cache_hit_miss.op_cache_miss:u,92375457
B,control,f7_n10000_bound_neutral,MakeConstraint,4,op_cache_hit_miss.op_cache_hit:u,1178689194
B,control,f7_n10000_bound_neutral,MakeConstraint,4,ic_fetch_stall.ic_stall_any:u,1367426335
B,control,f7_n10000_bound_neutral,MakeConstraint,4,elapsed_s,0.965946468
B,control,f7_n10000_bound_neutral,MakeConstraint,5,instructions:u,7080117537
B,control,f7_n10000_bound_neutral,MakeConstraint,5,cycles:u,2906345398
B,control,f7_n10000_bound_neutral,MakeConstraint,5,de_dis_uop_queue_empty_di0:u,281817548
B,control,f7_n10000_bound_neutral,MakeConstraint,5,op_cache_hit_miss.op_cache_miss:u,92626191
B,control,f7_n10000_bound_neutral,MakeConstraint,5,op_cache_hit_miss.op_cache_hit:u,1195615428
B,control,f7_n10000_bound_neutral,MakeConstraint,5,ic_fetch_stall.ic_stall_any:u,1355965069
B,control,f7_n10000_bound_neutral,MakeConstraint,5,elapsed_s,0.970464726
B,control,f7_n10000_bound_neutral,MakeParameter,1,instructions:u,8892783348
B,control,f7_n10000_bound_neutral,MakeParameter,1,cycles:u,4145045897
B,control,f7_n10000_bound_neutral,MakeParameter,1,de_dis_uop_queue_empty_di0:u,537856545
B,control,f7_n10000_bound_neutral,MakeParameter,1,op_cache_hit_miss.op_cache_miss:u,93179850
B,control,f7_n10000_bound_neutral,MakeParameter,1,op_cache_hit_miss.op_cache_hit:u,1720429147
B,control,f7_n10000_bound_neutral,MakeParameter,1,ic_fetch_stall.ic_stall_any:u,1952407040
B,control,f7_n10000_bound_neutral,MakeParameter,1,elapsed_s,1.334089471
B,control,f7_n10000_bound_neutral,MakeParameter,2,instructions:u,8784804764
B,control,f7_n10000_bound_neutral,MakeParameter,2,cycles:u,4139357448
B,control,f7_n10000_bound_neutral,MakeParameter,2,de_dis_uop_queue_empty_di0:u,541918078
B,control,f7_n10000_bound_neutral,MakeParameter,2,op_cache_hit_miss.op_cache_miss:u,92323919
B,control,f7_n10000_bound_neutral,MakeParameter,2,op_cache_hit_miss.op_cache_hit:u,1689263894
B,control,f7_n10000_bound_neutral,MakeParameter,2,ic_fetch_stall.ic_stall_any:u,1986420261
B,control,f7_n10000_bound_neutral,MakeParameter,2,elapsed_s,1.33420322
B,control,f7_n10000_bound_neutral,MakeParameter,3,instructions:u,8791747376
B,control,f7_n10000_bound_neutral,MakeParameter,3,cycles:u,4134712488
B,control,f7_n10000_bound_neutral,MakeParameter,3,de_dis_uop_queue_empty_di0:u,543035363
B,control,f7_n10000_bound_neutral,MakeParameter,3,op_cache_hit_miss.op_cache_miss:u,91754630
B,control,f7_n10000_bound_neutral,MakeParameter,3,op_cache_hit_miss.op_cache_hit:u,1691560402
B,control,f7_n10000_bound_neutral,MakeParameter,3,ic_fetch_stall.ic_stall_any:u,1979175110
B,control,f7_n10000_bound_neutral,MakeParameter,3,elapsed_s,1.335110117
B,control,f7_n10000_bound_neutral,MakeParameter,4,instructions:u,8785624979
B,control,f7_n10000_bound_neutral,MakeParameter,4,cycles:u,4135650546
B,control,f7_n10000_bound_neutral,MakeParameter,4,de_dis_uop_queue_empty_di0:u,542712683
B,control,f7_n10000_bound_neutral,MakeParameter,4,op_cache_hit_miss.op_cache_miss:u,92882680
B,control,f7_n10000_bound_neutral,MakeParameter,4,op_cache_hit_miss.op_cache_hit:u,1690305180
B,control,f7_n10000_bound_neutral,MakeParameter,4,ic_fetch_stall.ic_stall_any:u,1980678942
B,control,f7_n10000_bound_neutral,MakeParameter,4,elapsed_s,1.335418764
B,control,f7_n10000_bound_neutral,MakeParameter,5,instructions:u,8794019229
B,control,f7_n10000_bound_neutral,MakeParameter,5,cycles:u,4138007667
B,control,f7_n10000_bound_neutral,MakeParameter,5,de_dis_uop_queue_empty_di0:u,543256227
B,control,f7_n10000_bound_neutral,MakeParameter,5,op_cache_hit_miss.op_cache_miss:u,92850831
B,control,f7_n10000_bound_neutral,MakeParameter,5,op_cache_hit_miss.op_cache_hit:u,1692140101
B,control,f7_n10000_bound_neutral,MakeParameter,5,ic_fetch_stall.ic_stall_any:u,1980716022
B,control,f7_n10000_bound_neutral,MakeParameter,5,elapsed_s,1.334791648
B,control,f7_n10000_bound_neutral,RelaxBounds,1,instructions:u,7052533239
B,control,f7_n10000_bound_neutral,RelaxBounds,1,cycles:u,2944996945
B,control,f7_n10000_bound_neutral,RelaxBounds,1,de_dis_uop_queue_empty_di0:u,289439589
B,control,f7_n10000_bound_neutral,RelaxBounds,1,op_cache_hit_miss.op_cache_miss:u,93513197
B,control,f7_n10000_bound_neutral,RelaxBounds,1,op_cache_hit_miss.op_cache_hit:u,1190296180
B,control,f7_n10000_bound_neutral,RelaxBounds,1,ic_fetch_stall.ic_stall_any:u,1400282943
B,control,f7_n10000_bound_neutral,RelaxBounds,1,elapsed_s,0.977222664
B,control,f7_n10000_bound_neutral,RelaxBounds,2,instructions:u,7034557217
B,control,f7_n10000_bound_neutral,RelaxBounds,2,cycles:u,2905412380
B,control,f7_n10000_bound_neutral,RelaxBounds,2,de_dis_uop_queue_empty_di0:u,286539844
B,control,f7_n10000_bound_neutral,RelaxBounds,2,op_cache_hit_miss.op_cache_miss:u,92444059
B,control,f7_n10000_bound_neutral,RelaxBounds,2,op_cache_hit_miss.op_cache_hit:u,1182466966
B,control,f7_n10000_bound_neutral,RelaxBounds,2,ic_fetch_stall.ic_stall_any:u,1371365565
B,control,f7_n10000_bound_neutral,RelaxBounds,2,elapsed_s,0.968083158
B,control,f7_n10000_bound_neutral,RelaxBounds,3,instructions:u,6990941776
B,control,f7_n10000_bound_neutral,RelaxBounds,3,cycles:u,2878469738
B,control,f7_n10000_bound_neutral,RelaxBounds,3,de_dis_uop_queue_empty_di0:u,281236340
B,control,f7_n10000_bound_neutral,RelaxBounds,3,op_cache_hit_miss.op_cache_miss:u,92060530
B,control,f7_n10000_bound_neutral,RelaxBounds,3,op_cache_hit_miss.op_cache_hit:u,1170125858
B,control,f7_n10000_bound_neutral,RelaxBounds,3,ic_fetch_stall.ic_stall_any:u,1359212293
B,control,f7_n10000_bound_neutral,RelaxBounds,3,elapsed_s,0.959131201
B,control,f7_n10000_bound_neutral,RelaxBounds,4,instructions:u,6996412909
B,control,f7_n10000_bound_neutral,RelaxBounds,4,cycles:u,2882373490
B,control,f7_n10000_bound_neutral,RelaxBounds,4,de_dis_uop_queue_empty_di0:u,281131074
B,control,f7_n10000_bound_neutral,RelaxBounds,4,op_cache_hit_miss.op_cache_miss:u,91856749
B,control,f7_n10000_bound_neutral,RelaxBounds,4,op_cache_hit_miss.op_cache_hit:u,1171230226
B,control,f7_n10000_bound_neutral,RelaxBounds,4,ic_fetch_stall.ic_stall_any:u,1362144795
B,control,f7_n10000_bound_neutral,RelaxBounds,4,elapsed_s,0.95926384
B,control,f7_n10000_bound_neutral,RelaxBounds,5,instructions:u,6999478810
B,control,f7_n10000_bound_neutral,RelaxBounds,5,cycles:u,2882820693
B,control,f7_n10000_bound_neutral,RelaxBounds,5,de_dis_uop_queue_empty_di0:u,280584829
B,control,f7_n10000_bound_neutral,RelaxBounds,5,op_cache_hit_miss.op_cache_miss:u,92209725
B,control,f7_n10000_bound_neutral,RelaxBounds,5,op_cache_hit_miss.op_cache_hit:u,1170372082
B,control,f7_n10000_bound_neutral,RelaxBounds,5,ic_fetch_stall.ic_stall_any:u,1363457508
B,control,f7_n10000_bound_neutral,RelaxBounds,5,elapsed_s,0.960189695
B,control,f7_n1000_bound_physics,MakeConstraint,1,instructions:u,4753910350
B,control,f7_n1000_bound_physics,MakeConstraint,1,cycles:u,3213747280
B,control,f7_n1000_bound_physics,MakeConstraint,1,de_dis_uop_queue_empty_di0:u,650107643
B,control,f7_n1000_bound_physics,MakeConstraint,1,op_cache_hit_miss.op_cache_miss:u,5640461
B,control,f7_n1000_bound_physics,MakeConstraint,1,op_cache_hit_miss.op_cache_hit:u,1327144521
B,control,f7_n1000_bound_physics,MakeConstraint,1,ic_fetch_stall.ic_stall_any:u,1586094024
B,control,f7_n1000_bound_physics,MakeConstraint,1,elapsed_s,0.969114983
B,control,f7_n1000_bound_physics,MakeConstraint,2,instructions:u,4742711139
B,control,f7_n1000_bound_physics,MakeConstraint,2,cycles:u,3211896429
B,control,f7_n1000_bound_physics,MakeConstraint,2,de_dis_uop_queue_empty_di0:u,648835440
B,control,f7_n1000_bound_physics,MakeConstraint,2,op_cache_hit_miss.op_cache_miss:u,5619388
B,control,f7_n1000_bound_physics,MakeConstraint,2,op_cache_hit_miss.op_cache_hit:u,1323928734
B,control,f7_n1000_bound_physics,MakeConstraint,2,ic_fetch_stall.ic_stall_any:u,1588641223
B,control,f7_n1000_bound_physics,MakeConstraint,2,elapsed_s,0.969070543
B,control,f7_n1000_bound_physics,MakeConstraint,3,instructions:u,4744164340
B,control,f7_n1000_bound_physics,MakeConstraint,3,cycles:u,3208563734
B,control,f7_n1000_bound_physics,MakeConstraint,3,de_dis_uop_queue_empty_di0:u,648875191
B,control,f7_n1000_bound_physics,MakeConstraint,3,op_cache_hit_miss.op_cache_miss:u,5617812
B,control,f7_n1000_bound_physics,MakeConstraint,3,op_cache_hit_miss.op_cache_hit:u,1324377600
B,control,f7_n1000_bound_physics,MakeConstraint,3,ic_fetch_stall.ic_stall_any:u,1584230422
B,control,f7_n1000_bound_physics,MakeConstraint,3,elapsed_s,0.968352366
B,control,f7_n1000_bound_physics,MakeConstraint,4,instructions:u,4746013647
B,control,f7_n1000_bound_physics,MakeConstraint,4,cycles:u,3210627229
B,control,f7_n1000_bound_physics,MakeConstraint,4,de_dis_uop_queue_empty_di0:u,649554192
B,control,f7_n1000_bound_physics,MakeConstraint,4,op_cache_hit_miss.op_cache_miss:u,8090264
B,control,f7_n1000_bound_physics,MakeConstraint,4,op_cache_hit_miss.op_cache_hit:u,1322413104
B,control,f7_n1000_bound_physics,MakeConstraint,4,ic_fetch_stall.ic_stall_any:u,1584914573
B,control,f7_n1000_bound_physics,MakeConstraint,4,elapsed_s,0.968858984
B,control,f7_n1000_bound_physics,MakeConstraint,5,instructions:u,4748951422
B,control,f7_n1000_bound_physics,MakeConstraint,5,cycles:u,3212145407
B,control,f7_n1000_bound_physics,MakeConstraint,5,de_dis_uop_queue_empty_di0:u,650155259
B,control,f7_n1000_bound_physics,MakeConstraint,5,op_cache_hit_miss.op_cache_miss:u,5578755
B,control,f7_n1000_bound_physics,MakeConstraint,5,op_cache_hit_miss.op_cache_hit:u,1325702750
B,control,f7_n1000_bound_physics,MakeConstraint,5,ic_fetch_stall.ic_stall_any:u,1586295465
B,control,f7_n1000_bound_physics,MakeConstraint,5,elapsed_s,0.968980163
B,control,f7_n1000_bound_physics,MakeParameter,1,instructions:u,4214191812
B,control,f7_n1000_bound_physics,MakeParameter,1,cycles:u,2835174049
B,control,f7_n1000_bound_physics,MakeParameter,1,de_dis_uop_queue_empty_di0:u,571360324
B,control,f7_n1000_bound_physics,MakeParameter,1,op_cache_hit_miss.op_cache_miss:u,5640631
B,control,f7_n1000_bound_physics,MakeParameter,1,op_cache_hit_miss.op_cache_hit:u,1170437952
B,control,f7_n1000_bound_physics,MakeParameter,1,ic_fetch_stall.ic_stall_any:u,1399122960
B,control,f7_n1000_bound_physics,MakeParameter,1,elapsed_s,0.856864364
B,control,f7_n1000_bound_physics,MakeParameter,2,instructions:u,4184345256
B,control,f7_n1000_bound_physics,MakeParameter,2,cycles:u,2813969734
B,control,f7_n1000_bound_physics,MakeParameter,2,de_dis_uop_queue_empty_di0:u,566815222
B,control,f7_n1000_bound_physics,MakeParameter,2,op_cache_hit_miss.op_cache_miss:u,5589466
B,control,f7_n1000_bound_physics,MakeParameter,2,op_cache_hit_miss.op_cache_hit:u,1161797486
B,control,f7_n1000_bound_physics,MakeParameter,2,ic_fetch_stall.ic_stall_any:u,1388472738
B,control,f7_n1000_bound_physics,MakeParameter,2,elapsed_s,0.850938783
B,control,f7_n1000_bound_physics,MakeParameter,3,instructions:u,3830422276
B,control,f7_n1000_bound_physics,MakeParameter,3,cycles:u,2574372330
B,control,f7_n1000_bound_physics,MakeParameter,3,de_dis_uop_queue_empty_di0:u,513499856
B,control,f7_n1000_bound_physics,MakeParameter,3,op_cache_hit_miss.op_cache_miss:u,5608983
B,control,f7_n1000_bound_physics,MakeParameter,3,op_cache_hit_miss.op_cache_hit:u,1059073494
B,control,f7_n1000_bound_physics,MakeParameter,3,ic_fetch_stall.ic_stall_any:u,1275108627
B,control,f7_n1000_bound_physics,MakeParameter,3,elapsed_s,0.780116664
B,control,f7_n1000_bound_physics,MakeParameter,4,instructions:u,4132050039
B,control,f7_n1000_bound_physics,MakeParameter,4,cycles:u,2778709159
B,control,f7_n1000_bound_physics,MakeParameter,4,de_dis_uop_queue_empty_di0:u,559438545
B,control,f7_n1000_bound_physics,MakeParameter,4,op_cache_hit_miss.op_cache_miss:u,5558833
B,control,f7_n1000_bound_physics,MakeParameter,4,op_cache_hit_miss.op_cache_hit:u,1146761536
B,control,f7_n1000_bound_physics,MakeParameter,4,ic_fetch_stall.ic_stall_any:u,1371569461
B,control,f7_n1000_bound_physics,MakeParameter,4,elapsed_s,0.840408664
B,control,f7_n1000_bound_physics,MakeParameter,5,instructions:u,4181936238
B,control,f7_n1000_bound_physics,MakeParameter,5,cycles:u,2814132822
B,control,f7_n1000_bound_physics,MakeParameter,5,de_dis_uop_queue_empty_di0:u,567373582
B,control,f7_n1000_bound_physics,MakeParameter,5,op_cache_hit_miss.op_cache_miss:u,5587965
B,control,f7_n1000_bound_physics,MakeParameter,5,op_cache_hit_miss.op_cache_hit:u,1161136515
B,control,f7_n1000_bound_physics,MakeParameter,5,ic_fetch_stall.ic_stall_any:u,1389291622
B,control,f7_n1000_bound_physics,MakeParameter,5,elapsed_s,0.850933233
B,control,f7_n1000_bound_physics,RelaxBounds,1,instructions:u,4755063735
B,control,f7_n1000_bound_physics,RelaxBounds,1,cycles:u,3215676904
B,control,f7_n1000_bound_physics,RelaxBounds,1,de_dis_uop_queue_empty_di0:u,650581257
B,control,f7_n1000_bound_physics,RelaxBounds,1,op_cache_hit_miss.op_cache_miss:u,5665663
B,control,f7_n1000_bound_physics,RelaxBounds,1,op_cache_hit_miss.op_cache_hit:u,1327562300
B,control,f7_n1000_bound_physics,RelaxBounds,1,ic_fetch_stall.ic_stall_any:u,1587455483
B,control,f7_n1000_bound_physics,RelaxBounds,1,elapsed_s,0.969473531
B,control,f7_n1000_bound_physics,RelaxBounds,2,instructions:u,4750575513
B,control,f7_n1000_bound_physics,RelaxBounds,2,cycles:u,3212125479
B,control,f7_n1000_bound_physics,RelaxBounds,2,de_dis_uop_queue_empty_di0:u,649940715
B,control,f7_n1000_bound_physics,RelaxBounds,2,op_cache_hit_miss.op_cache_miss:u,5586832
B,control,f7_n1000_bound_physics,RelaxBounds,2,op_cache_hit_miss.op_cache_hit:u,1326247826
B,control,f7_n1000_bound_physics,RelaxBounds,2,ic_fetch_stall.ic_stall_any:u,1585605431
B,control,f7_n1000_bound_physics,RelaxBounds,2,elapsed_s,0.968933094
B,control,f7_n1000_bound_physics,RelaxBounds,3,instructions:u,4746493426
B,control,f7_n1000_bound_physics,RelaxBounds,3,cycles:u,3208272539
B,control,f7_n1000_bound_physics,RelaxBounds,3,de_dis_uop_queue_empty_di0:u,649177423
B,control,f7_n1000_bound_physics,RelaxBounds,3,op_cache_hit_miss.op_cache_miss:u,5599017
B,control,f7_n1000_bound_physics,RelaxBounds,3,op_cache_hit_miss.op_cache_hit:u,1325007498
B,control,f7_n1000_bound_physics,RelaxBounds,3,ic_fetch_stall.ic_stall_any:u,1583238230
B,control,f7_n1000_bound_physics,RelaxBounds,3,elapsed_s,0.968000988
B,control,f7_n1000_bound_physics,RelaxBounds,4,instructions:u,4744991293
B,control,f7_n1000_bound_physics,RelaxBounds,4,cycles:u,3210273957
B,control,f7_n1000_bound_physics,RelaxBounds,4,de_dis_uop_queue_empty_di0:u,649222272
B,control,f7_n1000_bound_physics,RelaxBounds,4,op_cache_hit_miss.op_cache_miss:u,5566036
B,control,f7_n1000_bound_physics,RelaxBounds,4,op_cache_hit_miss.op_cache_hit:u,1324640850
